trackName;artistName;endTime;msPlayed;TrackID;Popularity;msDuration;Release_day;Uri;Acousticness;Danceability;Energy;Speechiness;Instrumentalness;Liveness;Valence;Loudeness;Tempo;Time_signature;Key;Mode;uri2;id2
Quevedo: Bzrp Music Sessions, Vol. 52;Bizarrap;07/03/2024 09:23;198937;2tTmW7RDtMQtBk7m2rYeSw;84;198937;06/07/2022;spotify:track:2tTmW7RDtMQtBk7m2rYeSw;0.0125;0.621;0.782;0.044;0.033;0.23;0.55;-5.548;128.033;4;2;1;spotify:track:2tTmW7RDtMQtBk7m2rYeSw;2tTmW7RDtMQtBk7m2rYeSw
Questa nostra stupida canzone d'amore;Thegiornalisti;07/03/2024 09:20;1429;1Kw6V4wiZKTVwLZ5YcYJR3;59;249417;21/09/2018;spotify:track:1Kw6V4wiZKTVwLZ5YcYJR3;0.238;0.509;0.672;0.0363;0.0;0.125;0.425;-5.477;78.084;4;0;1;spotify:track:1Kw6V4wiZKTVwLZ5YcYJR3;1Kw6V4wiZKTVwLZ5YcYJR3
BRAVI A CADERE - I polmoni;Marracash;07/03/2024 09:20;1023;5eSC7faDYHxnklPjcxZjD6;62;200214;31/10/2019;spotify:track:5eSC7faDYHxnklPjcxZjD6;0.163;0.608;0.693;0.103;0.0;0.104;0.261;-5.677;95.006;4;5;0;spotify:track:5eSC7faDYHxnklPjcxZjD6;5eSC7faDYHxnklPjcxZjD6
ITALODISCO;The Kolors;07/03/2024 09:20;192;3QAU2pj4LUKf7yaTgANlQV;75;199512;05/05/2023;spotify:track:3QAU2pj4LUKf7yaTgANlQV;0.033;0.796;0.842;0.231;5.2e-05;0.178;0.691;-6.94;126.008;4;7;1;spotify:track:0JbzHTWp24Fe1l7NBzzp4p;0JbzHTWp24Fe1l7NBzzp4p
Alta marea;Coez;07/03/2024 09:20;917;1ytp1BZurhOk14vErLhivu;62;171903;08/09/2023;spotify:track:1ytp1BZurhOk14vErLhivu;0.054;0.737;0.75;0.0432;0.0;0.123;0.813;-5.692;109.988;4;4;0;spotify:track:1ytp1BZurhOk14vErLhivu;1ytp1BZurhOk14vErLhivu
Felicità puttana;Thegiornalisti;07/03/2024 09:20;896;695AOnYHYnvHIMaTNKjkA5;63;219806;21/09/2018;spotify:track:695AOnYHYnvHIMaTNKjkA5;0.00763;0.692;0.856;0.127;1.89e-05;0.305;0.686;-4.816;93.975;4;0;1;spotify:track:695AOnYHYnvHIMaTNKjkA5;695AOnYHYnvHIMaTNKjkA5
Dove Si Balla;Dargen D'Amico;07/03/2024 09:20;511;3FVa0R2evbgjVOd3bejudr;57;198082;02/02/2022;spotify:track:3FVa0R2evbgjVOd3bejudr;0.176;0.592;0.603;0.0933;0.0;0.123;0.437;-5.403;145.94;4;0;1;spotify:track:3FVa0R2evbgjVOd3bejudr;3FVa0R2evbgjVOd3bejudr
Sold Out;Thegiornalisti;07/03/2024 09:20;874;1gQqtmfp9sWORxjuNMrB5k;47;226000;21/10/2016;spotify:track:1gQqtmfp9sWORxjuNMrB5k;0.00404;0.393;0.76;0.0278;0.0;0.123;0.295;-4.672;162.09;4;9;1;spotify:track:1gQqtmfp9sWORxjuNMrB5k;1gQqtmfp9sWORxjuNMrB5k
Te lo prometto;Il Tre;07/03/2024 09:20;1002;54XyhRMNYql10BhZEjVd6P;52;184968;19/02/2021;spotify:track:54XyhRMNYql10BhZEjVd6P;0.144;0.804;0.841;0.195;0.0;0.248;0.637;-5.106;121.949;4;10;0;spotify:track:54XyhRMNYql10BhZEjVd6P;54XyhRMNYql10BhZEjVd6P
EVERYDAY (feat. Shiva, ANNA, Geolier);Takagi & Ketra;07/03/2024 09:20;4095;20bTkdvyWZjO4ORHmzXQR4;73;190188;13/10/2023;spotify:track:20bTkdvyWZjO4ORHmzXQR4;0.499;0.748;0.516;0.1;0.0;0.127;0.465;-6.77;78.038;4;1;0;spotify:track:20bTkdvyWZjO4ORHmzXQR4;20bTkdvyWZjO4ORHmzXQR4
Doctor (Work It Out) [feat. Miley Cyrus];Pharrell Williams;07/03/2024 09:15;182221;4f9wNNZET9wH7eMBgONd3d;78;182221;01/03/2024;spotify:track:4f9wNNZET9wH7eMBgONd3d;0.0211;0.841;0.624;0.0419;0.0;0.0788;0.93;-5.502;120.03;4;4;0;spotify:track:4f9wNNZET9wH7eMBgONd3d;4f9wNNZET9wH7eMBgONd3d
Fortuna (feat. Artie 5ive);Tony Boy;07/03/2024 08:57;1045;5WYFOsQo5nupoNPX2fsMp0;66;152000;23/02/2024;spotify:track:5WYFOsQo5nupoNPX2fsMp0;0.0584;0.689;0.618;0.209;0.0;0.111;0.229;-7.195;90.04;4;6;0;spotify:track:5WYFOsQo5nupoNPX2fsMp0;5WYFOsQo5nupoNPX2fsMp0
Il Doc 4 (feat. Ernia, Emis Killa, Niky Savage & Andry The Hitmaker);VillaBanks;07/03/2024 08:57;3264;03eFDbrmDPnbIHXbgXbfP3;65;216685;14/02/2024;spotify:track:03eFDbrmDPnbIHXbgXbfP3;0.0133;0.701;0.659;0.223;0.0;0.0782;0.511;-6.025;174.864;4;1;1;spotify:track:03eFDbrmDPnbIHXbgXbfP3;03eFDbrmDPnbIHXbgXbfP3
Body;Loud Luxury;05/03/2024 14:39;162089;21RzyxY3EFaxVy6K4RqaU9;80;163216;27/10/2017;spotify:track:21RzyxY3EFaxVy6K4RqaU9;0.0476;0.752;0.764;0.038;9.44e-05;0.0543;0.582;-4.399;121.958;4;1;1;spotify:track:21RzyxY3EFaxVy6K4RqaU9;21RzyxY3EFaxVy6K4RqaU9
Good Love;Hannah Laing;05/03/2024 14:37;321415;0ZVjgfaC2Ptrod9v6p9KFP;75;169534;12/05/2023;spotify:track:0ZVjgfaC2Ptrod9v6p9KFP;0.14;0.777;0.821;0.0595;0.0042;0.218;0.439;-4.963;140.039;4;1;1;spotify:track:0ZVjgfaC2Ptrod9v6p9KFP;0ZVjgfaC2Ptrod9v6p9KFP
Don’t Forget My Love;Diplo;05/03/2024 14:16;425960;3LnETnq2xyUpKcGqAQLJy1;61;199090;04/03/2022;spotify:track:3LnETnq2xyUpKcGqAQLJy1;0.0237;0.639;0.873;0.0408;0.0143;0.119;0.258;-6.222;121.031;4;2;1;spotify:track:3LnETnq2xyUpKcGqAQLJy1;3LnETnq2xyUpKcGqAQLJy1
Heroes (we could be);Alesso;05/03/2024 10:43;201941;3zU9rdflI65tK4dkkNSp77;72;210013;26/05/2015;spotify:track:3zU9rdflI65tK4dkkNSp77;0.0305;0.503;0.748;0.0619;0.0;0.343;0.356;-4.124;125.896;4;5;1;spotify:track:3zU9rdflI65tK4dkkNSp77;3zU9rdflI65tK4dkkNSp77
Infinity 2008 - Klaas Vocal Edit;Guru Josh Project;05/03/2024 10:40;185753;3aQz0z86zrKjd1mcZlonxE;76;192294;07/05/2008;spotify:track:3aQz0z86zrKjd1mcZlonxE;0.000313;0.498;0.862;0.0588;0.00918;0.352;0.469;-6.02;128.036;4;7;0;spotify:track:3aQz0z86zrKjd1mcZlonxE;3aQz0z86zrKjd1mcZlonxE
The Nights;Avicii;05/03/2024 10:37;169493;0ct6r3EGTcMLPtrXHDvVjc;85;176658;01/01/2014;spotify:track:0ct6r3EGTcMLPtrXHDvVjc;0.0166;0.527;0.835;0.0433;0.0;0.249;0.654;-5.298;125.983;4;6;1;spotify:track:0ct6r3EGTcMLPtrXHDvVjc;0ct6r3EGTcMLPtrXHDvVjc
How Deep Is Your Love;Calvin Harris;05/03/2024 10:34;198553;22mek4IiqubGD9ctzxc69s;83;212640;17/07/2015;spotify:track:22mek4IiqubGD9ctzxc69s;0.0392;0.738;0.868;0.0731;0.00169;0.388;0.336;-4.373;122.003;4;11;0;spotify:track:22mek4IiqubGD9ctzxc69s;22mek4IiqubGD9ctzxc69s
Million Voices - Radio Edit;Otto Knows;05/03/2024 10:31;185275;0MOiv7WTXCqvm89lVCf9C8;69;192866;01/01/2012;spotify:track:0MOiv7WTXCqvm89lVCf9C8;0.0022;0.582;0.894;0.041;0.0223;0.0664;0.0694;-6.298;125.946;4;8;1;spotify:track:0MOiv7WTXCqvm89lVCf9C8;0MOiv7WTXCqvm89lVCf9C8
Memories (feat. Kid Cudi);David Guetta;05/03/2024 10:20;207495;7fLzbEOBOae9lUnOwr7Tse;79;210093;22/11/2010;spotify:track:7fLzbEOBOae9lUnOwr7Tse;0.0015;0.561;0.87;0.343;2.82e-06;0.246;0.498;-6.103;129.98;4;8;1;spotify:track:7fLzbEOBOae9lUnOwr7Tse;7fLzbEOBOae9lUnOwr7Tse
Bel Mercy;Jengi;05/03/2024 10:16;163081;1635wWSdp29PO3GxYhy991;70;169606;02/12/2022;spotify:track:1635wWSdp29PO3GxYhy991;0.401;0.949;0.736;0.0992;0.736;0.137;0.708;-6.17;127.016;4;1;1;spotify:track:1635wWSdp29PO3GxYhy991;1635wWSdp29PO3GxYhy991
Where You Are;John Summit;05/03/2024 10:16;0;6vc0R5eIkOBmqHw2CSDDBw;50;282375;09/06/2023;spotify:track:6vc0R5eIkOBmqHw2CSDDBw;0.0333;0.607;0.878;0.0524;0.33;0.103;0.105;-7.969;130.037;4;4;0;spotify:track:6vc0R5eIkOBmqHw2CSDDBw;6vc0R5eIkOBmqHw2CSDDBw
Feel So Close - Radio Edit;Calvin Harris;05/03/2024 10:14;195123;1gihuPhrLraKYrJMAEONyc;84;206413;29/10/2012;spotify:track:1gihuPhrLraKYrJMAEONyc;0.000972;0.707;0.924;0.031;0.00703;0.204;0.919;-2.842;127.937;4;7;1;spotify:track:1gihuPhrLraKYrJMAEONyc;1gihuPhrLraKYrJMAEONyc
Boyz In Paris (with VINAI);Marnik;05/03/2024 10:06;149127;17NHXI2CJp7KgdcwcDnRx4;80;151589;28/07/2023;spotify:track:17NHXI2CJp7KgdcwcDnRx4;0.0398;0.628;0.967;0.0485;4.67e-05;0.274;0.399;-4.068;149.036;4;1;1;spotify:track:17NHXI2CJp7KgdcwcDnRx4;17NHXI2CJp7KgdcwcDnRx4
On & On;Armin van Buuren;05/03/2024 10:03;166411;6wLqNGHQIja6xqT0cfrzBB;71;170578;30/03/2023;spotify:track:6wLqNGHQIja6xqT0cfrzBB;0.0221;0.681;0.933;0.104;0.00504;0.266;0.46;-2.855;128.036;4;0;1;spotify:track:6wLqNGHQIja6xqT0cfrzBB;6wLqNGHQIja6xqT0cfrzBB
Wake Me Up;Avicii;05/03/2024 10:01;234126;0nrRP2bk19rLc0orkWPQk2;86;247426;01/01/2013;spotify:track:0nrRP2bk19rLc0orkWPQk2;0.0038;0.532;0.783;0.0523;0.0012;0.161;0.643;-5.697;124.08;4;2;1;spotify:track:0nrRP2bk19rLc0orkWPQk2;0nrRP2bk19rLc0orkWPQk2
Fireworks (feat. Moss Kena & The Knocks);Purple Disco Machine;05/03/2024 09:46;180164;5Iv4HuT9pKPi5WuE2ii3vs;61;199476;15/10/2021;spotify:track:5Iv4HuT9pKPi5WuE2ii3vs;0.00687;0.752;0.781;0.0429;2.73e-06;0.178;0.787;-5.493;118.053;4;1;0;spotify:track:5Iv4HuT9pKPi5WuE2ii3vs;5Iv4HuT9pKPi5WuE2ii3vs
Not Fair;Niklas Dee;05/03/2024 09:37;159726;0JZ1ABjN8q7TNwMP39NjvU;76;163034;02/06/2023;spotify:track:0JZ1ABjN8q7TNwMP39NjvU;0.0299;0.732;0.976;0.045;8.38e-05;0.25;0.523;-5.305;144.985;4;5;1;spotify:track:0JZ1ABjN8q7TNwMP39NjvU;0JZ1ABjN8q7TNwMP39NjvU
Deep Down (feat. Never Dull);Alok;05/03/2024 09:34;159974;7MIhUdNJtaOnDmC5nBC1fb;81;165752;17/06/2022;spotify:track:7MIhUdNJtaOnDmC5nBC1fb;0.0112;0.687;0.818;0.0778;0.0;0.248;0.886;-4.221;125.952;4;0;1;spotify:track:7MIhUdNJtaOnDmC5nBC1fb;7MIhUdNJtaOnDmC5nBC1fb
Your Love (9PM);ATB;05/03/2024 09:32;141871;5YaskwnGDZFDRipaqzbwQx;77;150052;15/01/2021;spotify:track:5YaskwnGDZFDRipaqzbwQx;0.194;0.669;0.784;0.112;6.28e-06;0.115;0.517;-5.603;125.993;4;7;1;spotify:track:5YaskwnGDZFDRipaqzbwQx;5YaskwnGDZFDRipaqzbwQx
Thunder;Gabry Ponte;05/03/2024 09:29;154696;4lzGdshpfZVD1TAsRCr1eT;58;160000;07/05/2021;spotify:track:4lzGdshpfZVD1TAsRCr1eT;0.0335;0.67;0.896;0.0649;2.56e-05;0.346;0.388;-4.671;101.228;3;1;1;spotify:track:4lzGdshpfZVD1TAsRCr1eT;4lzGdshpfZVD1TAsRCr1eT
When Love Takes Over (feat. Kelly Rowland);David Guetta;05/03/2024 09:27;179185;0GWGZA5mxo9nHuSyrj70uo;73;191000;22/11/2010;spotify:track:0GWGZA5mxo9nHuSyrj70uo;0.0165;0.675;0.862;0.0253;0.000427;0.169;0.498;-4.614;129.967;4;11;1;spotify:track:0GWGZA5mxo9nHuSyrj70uo;0GWGZA5mxo9nHuSyrj70uo
Esta Vida;Marshmello;05/03/2024 09:21;197284;5OSGdSxtulzlzdPdK2MQJC;68;209135;13/04/2023;spotify:track:5OSGdSxtulzlzdPdK2MQJC;0.0418;0.755;0.676;0.0377;0.00176;0.204;0.461;-7.349;123.98;4;5;1;spotify:track:5OSGdSxtulzlzdPdK2MQJC;5OSGdSxtulzlzdPdK2MQJC
If I Lose Myself - Alesso vs OneRepublic;OneRepublic;05/03/2024 09:18;186636;3ScJy88F8KqGDfWu8XJhHx;70;215186;01/01/2014;spotify:track:3ScJy88F8KqGDfWu8XJhHx;0.258;0.519;0.754;0.0402;3.75e-06;0.139;0.16;-5.689;125.975;4;2;1;spotify:track:3ScJy88F8KqGDfWu8XJhHx;3ScJy88F8KqGDfWu8XJhHx
Remember;Becky Hill;05/03/2024 09:15;155640;4laAKIq9ZxBCwf99rauPYb;74;160766;18/06/2021;spotify:track:4laAKIq9ZxBCwf99rauPYb;0.041;0.612;0.862;0.037;0.0;0.0907;0.354;-2.903;123.849;4;8;1;spotify:track:4laAKIq9ZxBCwf99rauPYb;4laAKIq9ZxBCwf99rauPYb
Push Up - Main Edit;Creeds;05/03/2024 09:12;122561;3AjSfp5FDvwtMU9XBsbS8j;83;139300;31/03/2023;spotify:track:3AjSfp5FDvwtMU9XBsbS8j;0.209;0.767;0.83;0.206;0.836;0.0582;0.187;-8.78;75.023;4;7;1;spotify:track:3AjSfp5FDvwtMU9XBsbS8j;3AjSfp5FDvwtMU9XBsbS8j
One By One;Gabry Ponte;05/03/2024 09:10;143970;766h5Uf88AzjgUsmb8wWe8;56;145920;26/05/2023;spotify:track:766h5Uf88AzjgUsmb8wWe8;0.0567;0.851;0.958;0.0564;0.000891;0.0479;0.559;-5.286;125.028;4;7;1;spotify:track:766h5Uf88AzjgUsmb8wWe8;766h5Uf88AzjgUsmb8wWe8
Miracle (with Ellie Goulding);Calvin Harris;05/03/2024 09:06;161789;5eTaQYBE1yrActixMAeLcZ;81;186496;10/03/2023;spotify:track:5eTaQYBE1yrActixMAeLcZ;0.0378;0.636;0.869;0.0412;0.0446;0.0808;0.306;-5.289;143.011;4;9;1;spotify:track:5eTaQYBE1yrActixMAeLcZ;5eTaQYBE1yrActixMAeLcZ
Play Hard (feat. Ne-Yo & Akon);David Guetta;05/03/2024 09:03;197711;5YPMEOJ58kfl56VHxTgwx3;73;201000;07/12/2012;spotify:track:5YPMEOJ58kfl56VHxTgwx3;0.173;0.691;0.921;0.0533;0.0;0.331;0.8;-1.702;130.072;4;8;0;spotify:track:5YPMEOJ58kfl56VHxTgwx3;5YPMEOJ58kfl56VHxTgwx3
Vois sur ton chemin - Techno Mix;BENNETT;05/03/2024 09:00;172542;31nfdEooLEq7dn3UMcIeB5;86;178156;04/08/2023;spotify:track:31nfdEooLEq7dn3UMcIeB5;0.0908;0.634;0.824;0.047;0.0711;0.119;0.371;-3.394;137.959;4;2;0;spotify:track:31nfdEooLEq7dn3UMcIeB5;31nfdEooLEq7dn3UMcIeB5
Prada;cassö;05/03/2024 08:57;128594;59NraMJsLaMCVtwXTSia8i;89;132359;11/08/2023;spotify:track:59NraMJsLaMCVtwXTSia8i;0.001;0.638;0.717;0.0375;1.79e-06;0.113;0.422;-5.804;141.904;4;8;1;spotify:track:59NraMJsLaMCVtwXTSia8i;59NraMJsLaMCVtwXTSia8i
REACT;Switch Disco;05/03/2024 08:52;183788;1UPHCP5YeVfele4DMbdGyi;75;201145;13/01/2023;spotify:track:1UPHCP5YeVfele4DMbdGyi;0.0329;0.737;0.899;0.0556;0.0;0.186;0.358;-3.189;125.992;4;6;0;spotify:track:1UPHCP5YeVfele4DMbdGyi;1UPHCP5YeVfele4DMbdGyi
One in a Million;Bebe Rexha;05/03/2024 08:49;153606;3YfGTvsTAWGC2lgoDOikUz;75;160529;04/08/2023;spotify:track:3YfGTvsTAWGC2lgoDOikUz;0.238;0.454;0.931;0.0321;0.000623;0.289;0.462;-4.083;137.945;4;11;1;spotify:track:3YfGTvsTAWGC2lgoDOikUz;3YfGTvsTAWGC2lgoDOikUz
Rock My Body;R3HAB;05/03/2024 08:46;132484;6pb5DtlAeG95dNQLHiArRU;78;137419;28/04/2023;spotify:track:6pb5DtlAeG95dNQLHiArRU;0.202;0.662;0.821;0.13;0.0;0.522;0.47;-4.103;124.077;4;2;0;spotify:track:6pb5DtlAeG95dNQLHiArRU;6pb5DtlAeG95dNQLHiArRU
Desire (with Sam Smith);Calvin Harris;05/03/2024 08:44;165484;22dUzMFttcR3uU17NcOAIv;81;179161;28/07/2023;spotify:track:22dUzMFttcR3uU17NcOAIv;0.0311;0.587;0.924;0.0457;0.0171;0.23;0.509;-5.433;140.009;4;11;0;spotify:track:22dUzMFttcR3uU17NcOAIv;22dUzMFttcR3uU17NcOAIv
Crying On The Dancefloor;Sam Feldt;05/03/2024 08:41;163722;09rAJ1Q1NNJSaUKEW3X9P6;76;173008;17/03/2023;spotify:track:09rAJ1Q1NNJSaUKEW3X9P6;0.116;0.627;0.796;0.08;0.0;0.109;0.33;-5.192;125.99;4;10;1;spotify:track:09rAJ1Q1NNJSaUKEW3X9P6;09rAJ1Q1NNJSaUKEW3X9P6
Marianela (Que Pasa);HUGEL;05/03/2024 08:39;137344;5bZjb7xKqLqa58QiUBcVvl;72;145766;25/11/2022;spotify:track:5bZjb7xKqLqa58QiUBcVvl;0.0353;0.818;0.885;0.0498;0.00655;0.0785;0.532;-4.184;124.041;4;1;1;spotify:track:5bZjb7xKqLqa58QiUBcVvl;5bZjb7xKqLqa58QiUBcVvl
Baby Don't Hurt Me;David Guetta;05/03/2024 08:36;135279;3BKD1PwArikchz2Zrlp1qi;84;140017;06/04/2023;spotify:track:3BKD1PwArikchz2Zrlp1qi;0.00126;0.602;0.91;0.0308;0.000174;0.12;0.228;-3.404;127.944;4;7;1;spotify:track:3BKD1PwArikchz2Zrlp1qi;3BKD1PwArikchz2Zrlp1qi
Fuoco e benzina;Emis Killa;04/03/2024 15:45;209179;4Fs1sEg9Mwn6vykFD89xvc;58;209179;12/10/2018;spotify:track:4Fs1sEg9Mwn6vykFD89xvc;0.0497;0.682;0.711;0.112;0.0;0.0986;0.515;-5.781;79.92;4;5;1;spotify:track:4Fs1sEg9Mwn6vykFD89xvc;4Fs1sEg9Mwn6vykFD89xvc
Fuoco e benzina;Emis Killa;04/03/2024 15:45;14021;4Fs1sEg9Mwn6vykFD89xvc;58;209179;12/10/2018;spotify:track:4Fs1sEg9Mwn6vykFD89xvc;0.0497;0.682;0.711;0.112;0.0;0.0986;0.515;-5.781;79.92;4;5;1;spotify:track:4Fs1sEg9Mwn6vykFD89xvc;4Fs1sEg9Mwn6vykFD89xvc
Chiasso;Random;04/03/2024 15:41;117585;76B3Xb8EqIY4NJF5xoNrCH;62;182228;05/06/2020;spotify:track:76B3Xb8EqIY4NJF5xoNrCH;0.246;0.72;0.45;0.196;0.0;0.101;0.454;-13.285;91.984;4;6;0;spotify:track:76B3Xb8EqIY4NJF5xoNrCH;76B3Xb8EqIY4NJF5xoNrCH
100 MESSAGGI;Lazza;04/03/2024 15:39;7592;5bXgMzxuNymWhpwkgvYn4O;82;244096;27/02/2024;spotify:track:5bXgMzxuNymWhpwkgvYn4O;0.344;0.597;0.559;0.0392;0.0;0.129;0.616;-5.848;159.899;3;0;1;spotify:track:5bXgMzxuNymWhpwkgvYn4O;5bXgMzxuNymWhpwkgvYn4O
CLICK BOOM!;Rose Villain;04/03/2024 15:39;118210;2PO4ThUKzIa4rBLsFkyInU;75;225561;07/02/2024;spotify:track:2PO4ThUKzIa4rBLsFkyInU;0.459;0.637;0.716;0.123;0.0;0.132;0.44;-5.532;151.072;4;8;1;spotify:track:3CkSjcLg06YdhYniyVin62;3CkSjcLg06YdhYniyVin62
CLICK BOOM!;Rose Villain;04/03/2024 15:39;17554;2PO4ThUKzIa4rBLsFkyInU;75;225561;07/02/2024;spotify:track:2PO4ThUKzIa4rBLsFkyInU;0.459;0.637;0.716;0.123;0.0;0.132;0.44;-5.532;151.072;4;8;1;spotify:track:3CkSjcLg06YdhYniyVin62;3CkSjcLg06YdhYniyVin62
I P’ ME, TU P’ TE;Geolier;04/03/2024 14:18;187881;3j1453KrdHjw7y4gnBj7nF;80;187881;07/02/2024;spotify:track:3j1453KrdHjw7y4gnBj7nF;0.0332;0.823;0.738;0.101;3.26e-05;0.0671;0.892;-4.135;114.036;4;7;0;spotify:track:37L7CN8VlbcLZIpWLG2QiU;37L7CN8VlbcLZIpWLG2QiU
Per sentirmi vivo;Fasma;04/03/2024 14:15;177880;20v9X8TV0AgwNGFT71OX3w;56;177880;28/02/2020;spotify:track:20v9X8TV0AgwNGFT71OX3w;0.167;0.579;0.718;0.293;0.0;0.114;0.211;-5.05;168.279;4;2;1;spotify:track:20v9X8TV0AgwNGFT71OX3w;20v9X8TV0AgwNGFT71OX3w
Gelosa (feat. Shiva, Sfera Ebbasta, Guè);Finesse;04/03/2024 14:07;181611;2hHC2jw8qiE4IAPDGjU4Fu;68;181611;24/02/2023;spotify:track:2hHC2jw8qiE4IAPDGjU4Fu;0.558;0.636;0.541;0.0629;0.0;0.162;0.231;-6.745;81.107;4;7;1;spotify:track:2nU3MH14qgVlFt3gl37Ibp;2nU3MH14qgVlFt3gl37Ibp
BON TON (feat. Lazza, Blanco, Sfera Ebbasta & Michelangelo);Drillionaire;04/03/2024 14:04;238533;4bJGPVI2hTmIrmz4PUKCeQ;69;238533;29/06/2023;spotify:track:4bJGPVI2hTmIrmz4PUKCeQ;0.0782;0.669;0.801;0.0407;1.49e-06;0.165;0.636;-5.146;130.002;4;11;1;spotify:track:4bJGPVI2hTmIrmz4PUKCeQ;4bJGPVI2hTmIrmz4PUKCeQ
Tattoo;Loreen;02/03/2024 21:22;183374;1DmW5Ep6ywYwxc2HMT5BG6;83;183374;25/02/2023;spotify:track:1DmW5Ep6ywYwxc2HMT5BG6;0.243;0.545;0.779;0.0751;1.66e-06;0.123;0.303;-6.235;150.002;4;3;0;spotify:track:1DmW5Ep6ywYwxc2HMT5BG6;1DmW5Ep6ywYwxc2HMT5BG6
21 Reasons (feat. Ella Henderson);Nathan Dawe;02/03/2024 21:16;155253;1RF02Cf80mTaeNXG2P2boR;76;155253;29/04/2022;spotify:track:1RF02Cf80mTaeNXG2P2boR;0.0165;0.621;0.785;0.11;5.92e-06;0.0512;0.779;-4.499;123.96;4;6;1;spotify:track:1RF02Cf80mTaeNXG2P2boR;1RF02Cf80mTaeNXG2P2boR
Just Give Me a Reason (feat. Nate Ruess);P!nk;02/03/2024 21:13;1877;1mKXFLRA179hdOWQBwUk9e;84;242733;18/09/2012;spotify:track:1mKXFLRA179hdOWQBwUk9e;0.344;0.778;0.547;0.0489;0.000306;0.132;0.442;-7.273;95.0;4;2;1;spotify:track:1mKXFLRA179hdOWQBwUk9e;1mKXFLRA179hdOWQBwUk9e
Overdrive (feat. Norma Jean Martine);Ofenbach;02/03/2024 21:13;155905;3bK1zVFBKIzYjmptmI4NsJ;87;155905;06/10/2023;spotify:track:3bK1zVFBKIzYjmptmI4NsJ;0.00257;0.611;0.757;0.03;0.0;0.058;0.279;-3.546;126.963;4;6;1;spotify:track:3bK1zVFBKIzYjmptmI4NsJ;3bK1zVFBKIzYjmptmI4NsJ
Words (feat. Zara Larsson);Alesso;02/03/2024 21:13;1471;1bgKMxPQU7JIZEhNsM1vFs;78;142677;22/04/2022;spotify:track:1bgKMxPQU7JIZEhNsM1vFs;0.0245;0.739;0.586;0.0472;0.000252;0.308;0.444;-5.079;124.026;4;10;0;spotify:track:1bgKMxPQU7JIZEhNsM1vFs;1bgKMxPQU7JIZEhNsM1vFs
Heaven Takes You Home (feat. Connie Constance);Swedish House Mafia;02/03/2024 21:13;789;3nEHrvNNtgLv9rneTAYVr4;77;214071;15/04/2022;spotify:track:3nEHrvNNtgLv9rneTAYVr4;0.0124;0.665;0.738;0.0379;0.00598;0.0923;0.0389;-5.931;125.037;4;0;0;spotify:track:3nEHrvNNtgLv9rneTAYVr4;3nEHrvNNtgLv9rneTAYVr4
Rock My Body;R3HAB;02/03/2024 21:13;1173;6pb5DtlAeG95dNQLHiArRU;78;137419;28/04/2023;spotify:track:6pb5DtlAeG95dNQLHiArRU;0.202;0.662;0.821;0.13;0.0;0.522;0.47;-4.103;124.077;4;2;0;spotify:track:6pb5DtlAeG95dNQLHiArRU;6pb5DtlAeG95dNQLHiArRU
This Is What You Came For;Calvin Harris;02/03/2024 21:13;1088;0azC730Exh71aQlOt9Zj3y;85;222160;29/04/2016;spotify:track:0azC730Exh71aQlOt9Zj3y;0.199;0.631;0.927;0.0332;0.119;0.148;0.465;-2.787;123.962;4;9;0;spotify:track:0azC730Exh71aQlOt9Zj3y;0azC730Exh71aQlOt9Zj3y
Mwaki;Zerb;02/03/2024 21:02;208135;5KTZgG84bKFGm53lhLtTqc;82;208135;27/10/2023;spotify:track:5KTZgG84bKFGm53lhLtTqc;0.201;0.847;0.637;0.0587;0.201;0.121;0.0509;-8.751;120.033;4;7;0;spotify:track:5KTZgG84bKFGm53lhLtTqc;5KTZgG84bKFGm53lhLtTqc
You're Beautiful;James Blunt;02/03/2024 20:55;0;6URztwactGeJLJMd4iP6x4;46;213840;19/11/2021;spotify:track:6URztwactGeJLJMd4iP6x4;0.618;0.678;0.521;0.0266;1.15e-05;0.088;0.451;-8.602;81.987;4;0;0;spotify:track:6URztwactGeJLJMd4iP6x4;6URztwactGeJLJMd4iP6x4
You're Beautiful;James Blunt;02/03/2024 20:55;1301;6URztwactGeJLJMd4iP6x4;46;213840;19/11/2021;spotify:track:6URztwactGeJLJMd4iP6x4;0.618;0.678;0.521;0.0266;1.15e-05;0.088;0.451;-8.602;81.987;4;0;0;spotify:track:6URztwactGeJLJMd4iP6x4;6URztwactGeJLJMd4iP6x4
Baby Don't Hurt Me;David Guetta;02/03/2024 20:55;99605;3BKD1PwArikchz2Zrlp1qi;84;140017;06/04/2023;spotify:track:3BKD1PwArikchz2Zrlp1qi;0.00126;0.602;0.91;0.0308;0.000174;0.12;0.228;-3.404;127.944;4;7;1;spotify:track:3BKD1PwArikchz2Zrlp1qi;3BKD1PwArikchz2Zrlp1qi
HOLLYWOOD;Irama;02/03/2024 10:08;73286;3RyVu4sbEBBRi9fKif6fHc;57;184800;07/07/2023;spotify:track:3RyVu4sbEBBRi9fKif6fHc;0.126;0.686;0.852;0.0454;0.0;0.142;0.757;-3.674;100.025;4;5;0;spotify:track:3RyVu4sbEBBRi9fKif6fHc;3RyVu4sbEBBRi9fKif6fHc
